subject,strategy,condition,l_length,pres_rate,ncr,total_irt,irt_h1,irt_h2,irt_delta,ncr_bin
A24BRTWG07T53Z,prim,10-2,10.0,2000.0,4,17342.0,12188.4375,5153.5625,-7034.875,2
A24BRTWG07T53Z,prim,10-2,10.0,2000.0,5,15774.291666666666,4183.041666666666,8017.395833333333,3834.354166666667,2
A24BRTWG07T53Z,prim,10-2,10.0,2000.0,6,21074.145833333332,11690.416666666666,9383.729166666666,-2306.6875,3
A24BRTWG07T53Z,prim,10-2,10.0,2000.0,7,18558.166666666668,6011.833333333333,9767.5,3755.6666666666665,3
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,4,32346.166666666668,17845.5,14500.666666666666,-3344.8333333333335,2
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,5,27972.777777777777,6186.444444444445,13902.77777777778,7716.333333333333,2
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,6,45053.666666666664,26018.166666666668,19035.5,-6982.666666666667,3
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,7,40226.525,15647.4,19980.5,4333.1,3
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,8,46030.416666666664,24155.5,21874.916666666668,-2280.583333333333,4
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,9,39381.5,13431.5,22290.0,8858.5,4
A27T2Z568L69U1,prim,10-2,10.0,2000.0,3,12476.0,0.0,7198.0,7198.0,1
A27T2Z568L69U1,prim,10-2,10.0,2000.0,4,21624.5,14990.5,6634.0,-8356.5,2
A27T2Z568L69U1,prim,10-2,10.0,2000.0,5,25646.125,6063.625,13950.625,7887.0,2
A27T2Z568L69U1,prim,10-2,10.0,2000.0,6,34001.525,20053.8,13947.725,-6106.075,3
A27T2Z568L69U1,prim,10-2,10.0,2000.0,7,38054.083333333336,13226.333333333334,19215.0,5988.666666666667,3
A27T2Z568L69U1,prim,10-2,10.0,2000.0,8,40274.833333333336,22226.333333333332,18048.5,-4177.833333333334,4
A27T2Z568L69U1,prim,10-2,10.0,2000.0,9,49422.5,20488.5,21909.5,1421.0,4
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,3,14372.333333333334,0.0,6417.166666666667,6417.166666666667,1
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,4,22177.55555555556,15885.0,6292.555555555556,-9592.444444444443,2
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,5,29746.833333333332,5216.0,19372.833333333332,14156.833333333334,2
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,6,27635.916666666668,14791.916666666668,12844.0,-1947.9166666666665,3
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,7,35396.4375,11831.4375,18336.125,6504.6875,3
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,8,35042.555555555555,17377.444444444445,17665.111111111113,287.6666666666667,4
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,9,32553.0,10411.75,17615.5,7203.75,4
A2BREH6STESM0G,rec,10-2,10.0,2000.0,3,10523.320000058879,0.0,5051.71750001586,5051.71750001586,1
A2BREH6STESM0G,rec,10-2,10.0,2000.0,4,16253.67500001681,7749.750000002445,8503.925000014366,754.1750000119209,2
A2BREH6STESM0G,rec,10-2,10.0,2000.0,5,18140.70625004996,4637.775000025344,9751.87500002759,5114.100000002247,2
A2BREH6STESM0G,rec,10-2,10.0,2000.0,6,15863.724999956787,10489.949999988079,5373.774999968708,-5116.1750000193715,3
A2BREH6STESM0G,rec,10-2,10.0,2000.0,7,20950.825000047684,7842.774999991059,10426.100000046194,2583.3250000551343,3
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,4,15229.900000095367,9167.949999809265,6061.950000286102,-3105.999999523163,2
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,5,34658.716667334236,5853.5,23767.38333384196,17913.88333384196,2
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,6,34746.78499941826,20636.66999950409,14110.114999914169,-6526.55499958992,3
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,7,37040.11666695277,13208.720833301544,17759.42916683356,4550.708333532015,3
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,8,41820.769999217984,23455.887499403954,18364.882499814034,-5091.00499958992,4
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,9,42354.45000016689,15035.125000238419,21312.012500047684,6276.887499809265,4
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,10,53724.80000040266,26798.894444995458,26925.905555407207,127.01111041174984,5
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,3,23558.300000190735,0.0,13497.166666984558,13497.166666984558,1
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,4,25483.025000452995,20259.550000429153,5223.475000023842,-15036.075000405312,2
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,5,24150.64999981721,6675.62499966224,11122.654166817665,4447.029167155425,2
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,6,35746.76666696866,19283.59583336115,16463.170833607513,-2820.4249997536344,3
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,7,30585.19374963641,10676.86249986291,14121.656249821186,3444.7937499582767,3
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,8,25777.075000127155,13145.916666706404,12631.158333420753,-514.7583332856497,4
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,9,20900.000000476837,8715.89999961853,10358.400000572205,1642.5000009536743,4
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,3,4913.300000000745,0.0,3508.60000000149,3508.60000000149,1
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,5,13735.199999999255,6605.699999999255,5765.0,-840.6999999992549,2
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,7,12375.600000023842,3200.600000023842,6985.9000000059605,3785.2999999821186,3
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,8,22244.02499999649,10819.454166661017,11424.570833335476,605.1166666744588,4
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,9,21145.40208333386,6356.416666663298,12059.065000003468,5702.648333340169,4
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,10,20990.0749999946,8884.204166664742,12105.870833329856,3221.6666666651145,5
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,3,5405.0,0.0,3474.2000000001863,3474.2000000001863,1
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,4,8243.93749999971,5229.416666666269,3014.5208333334426,-2214.8958333328264,2
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,5,15434.34444444434,1808.5222222223465,10037.655555555377,8229.133333333031,2
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,6,17044.377083332976,9149.956249999947,7894.420833333029,-1255.5354166669176,3
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,7,19833.967500000024,5376.587500000174,11083.427499999747,5706.839999999572,3
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,8,23562.0,10966.449999999877,12595.550000000123,1629.1000000002484,4
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,10,28973.799999999814,12984.800000000745,15988.999999999069,3004.1999999983236,5
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,4,18646.88749999972,10493.668750000652,8153.218749999069,-2340.4500000015832,2
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,5,16630.868333334132,3435.5733333325325,9414.63500000043,5979.061666667896,2
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,6,19548.280000000686,9648.274166668098,9900.00583333259,251.73166666449197,3
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,7,20969.549999999814,7402.799999999814,10997.299999998882,3594.4999999990687,3
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,8,19442.000000001863,12832.10000000149,6609.9000000003725,-6222.200000001118,4
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,4,19519.299999952316,10244.449999958277,9274.84999999404,-969.5999999642372,2
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,5,16677.714999984204,2760.605000001192,10185.029999998213,7424.42499999702,2
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,6,16434.291666659712,8724.729999995729,7709.561666663984,-1015.1683333317438,3
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,7,22232.14999999106,5116.549999982119,12987.14999999106,7870.600000008941,3
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,8,24970.699999958277,15283.199999988079,9687.499999970198,-5595.700000017881,4
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,4,31324.249999523163,13995.64999961853,17328.599999904633,3332.950000286103,2
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,5,32280.0,13014.39999961853,13766.75,752.3500003814697,2
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,6,32974.08333312658,18504.166666682497,14469.91666644408,-4034.2500002384186,3
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,7,40671.86111081971,16930.24722192023,17625.41388906373,695.1666671435038,3
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,8,38770.90249993827,21700.45749973089,17070.44500020738,-4630.012499523512,4
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,9,46556.34166733455,16336.90833357225,26200.191667143255,9863.283333571006,4
A2M183CETUMR96,rec,10-2,10.0,2000.0,3,6062.0999999996275,0.0,4392.39999999851,4392.39999999851,1
A2M183CETUMR96,rec,10-2,10.0,2000.0,4,19744.900000000373,9448.800000000745,10296.099999999627,847.2999999988824,2
A2M183CETUMR96,rec,10-2,10.0,2000.0,5,16195.63333333501,2666.8666666665426,11062.300000001365,8395.433333334824,2
A2M183CETUMR96,rec,10-2,10.0,2000.0,6,21269.74166666732,11147.408333335226,10122.333333332092,-1025.0750000031355,3
A2M183CETUMR96,rec,10-2,10.0,2000.0,7,28787.722222221808,6640.9777777766185,20066.844444445025,13425.866666668406,3
A2M183CETUMR96,rec,10-2,10.0,2000.0,8,36255.77999999825,13125.282142856704,23130.49785714155,10005.215714284845,4
A2M183CETUMR96,rec,10-2,10.0,2000.0,9,33726.64999999944,6217.75,22925.099999999627,16707.349999999627,4
A2M183CETUMR96,rec,10-2,10.0,2000.0,10,50795.900000002235,23578.00000000093,27217.900000001304,3639.9000000003725,5
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,4,8299.599999904633,5811.900000095367,2487.699999809265,-3324.2000002861023,2
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,6,17982.749999284744,9444.699999570847,8538.049999713898,-906.6499998569489,3
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,7,23159.26666654812,6819.905555519792,12921.744444371927,6101.838888852132,3
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,8,34291.99999996358,13927.699999983111,20364.299999980463,6436.599999997351,4
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,9,31354.69374992326,6174.539583244671,21209.22291667263,15034.683333427954,4
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,10,30139.71111119456,10119.188888986906,20020.52222220765,9901.333333220748,5
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,4,9041.399999991063,6111.500000000001,2929.899999991061,-3181.60000000894,2
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,5,23297.550000002917,3704.7000000017383,16141.533333332898,12436.83333333116,2
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,6,29604.949999996305,11314.216666664151,18290.73333333215,6976.516666668002,3
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,7,28245.37958333587,7426.999999999976,17473.391666667994,10046.391666668018,3
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,8,28930.80000000245,12417.958333339904,16512.84166666255,4094.8833333226444,4
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,9,26051.19999998808,8310.09999999404,14869.699999988079,6559.5999999940395,4
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,4,4471.199999988079,3077.2999999821186,1393.9000000059605,-1683.3999999761581,2
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,5,26714.100000023842,2417.5999999940395,22846.400000035763,20428.800000041723,2
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,6,14735.78749999497,5728.712499955669,9007.075000039302,3278.3625000836328,3
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,7,29765.51916655687,4213.443333265372,23236.945833335816,19023.502500070445,3
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,8,19827.91666671851,8882.316666686287,10945.600000032224,2063.2833333459375,4
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,9,31612.737499997333,5742.37083331154,20774.304166665923,15031.93333335438,4
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,10,27473.76250005793,7841.393750021234,19632.368750036694,11790.97500001546,5
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,3,26183.0,0.0,17144.5,17144.5,1
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,4,20885.125,15398.875,5486.25,-9912.625,2
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,5,38697.833333333336,8178.972222222222,18252.222222222223,10073.25,2
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,6,34908.75,23197.416666666668,11711.333333333334,-11486.083333333334,3
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,7,41631.8125,15853.020833333334,20291.375,4438.354166666667,3
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,8,50320.0,27550.0,22770.0,-4780.0,4
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,9,44802.0,21354.0,19457.0,-1897.0,4
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,10,38145.0,20573.0,17572.0,-3001.0,5
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,3,17048.66874999553,0.0,7364.0687499940395,7364.0687499940395,1
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,4,23250.339166733127,13938.513333346942,9311.825833386183,-4626.687499960761,2
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,5,27514.750000145705,5313.261111150186,12690.550000048346,7377.288888898161,2
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,6,32895.35000010332,22551.266666695476,10344.08333340784,-12207.183333287636,3
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,7,29225.499999940395,10673.449999928474,11933.749999940395,1260.300000011921,3
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,4,9548.0,7699.0,1849.0,-5850.0,2
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,6,20505.0,10033.375,10471.625,438.25,3
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,7,20764.683333333334,7070.15,11266.783333333333,4196.633333333333,3
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,8,17648.1875,10718.9375,6929.25,-3789.6875,4
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,9,23065.525,10132.9375,10221.1625,88.22499999999991,4
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,10,20923.333333333332,10759.0,10164.333333333334,-594.6666666666666,5
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,4,21975.0,7676.0,14299.0,6623.0,2
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,5,25272.0,2966.0,12426.0,9460.0,2
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,6,36598.333333333336,25574.666666666668,11023.666666666666,-14551.0,3
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,7,27656.7,8384.1,15420.6,7036.5,3
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,8,31922.0,14506.5,17415.5,2909.0,4
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,9,42562.5,12853.0,21892.5,9039.5,4
A33X52IN60MSOE,rec,10-2,10.0,2000.0,4,24366.989999996127,10294.089999999105,14072.89999999702,3778.809999997914,2
A33X52IN60MSOE,rec,10-2,10.0,2000.0,5,40869.541666671634,7555.5333333313465,24126.749999997515,16571.216666666172,2
A33X52IN60MSOE,rec,10-2,10.0,2000.0,6,42043.230000005664,16666.83000000417,25376.40000000149,8709.569999997319,3
A33X52IN60MSOE,rec,10-2,10.0,2000.0,7,25065.90000002086,3385.0000000000005,19211.80000001192,15826.800000011921,3
A33X52IN60MSOE,rec,10-2,10.0,2000.0,8,46290.80000000447,14216.649999983609,32074.15000002086,17857.500000037253,4
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,3,41040.5,0.0,25262.099999964237,25262.099999964237,1
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,4,25381.233333354194,16337.225000011424,9044.00833334277,-7293.2166666686535,2
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,5,20447.23333332936,3172.616666674614,12816.116666659713,9643.499999985099,2
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,6,32308.06666661799,14944.566666642824,17363.499999975164,2418.9333333323398,3
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,7,35713.320833330356,10025.789583338425,20309.254166649655,10283.46458331123,3
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,8,51142.70416665822,18927.329166658223,32215.375,13288.045833341777,4
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,9,67560.69999998808,14669.599999904634,36994.000000059605,22324.400000154972,4
A349BBTU7L597J,prim,10-2,10.0,2000.0,3,17403.388333343715,0.0,9509.697500004495,9509.697500004495,1
A349BBTU7L597J,prim,10-2,10.0,2000.0,4,25119.450000012916,19676.72222220732,5442.727777805593,-14233.99444440173,2
A349BBTU7L597J,prim,10-2,10.0,2000.0,5,28470.350000321865,9116.45000000298,14047.850000321865,4931.400000318885,2
A349BBTU7L597J,prim,10-2,10.0,2000.0,6,54754.2000002861,30212.499999523163,24541.70000076294,-5670.799998760223,3
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,7,28527.649999916553,4551.849999934435,20781.34999997914,16229.500000044703,3
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,8,22189.195833270747,8894.470833294094,13294.724999976654,4400.254166682561,4
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,9,21093.614583279938,5483.247916662444,13437.43333328267,7954.185416620225,4
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,10,25088.775000029553,9909.295833354196,15179.479166675359,5270.183333321163,5
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,3,28066.91666671137,0.0,12919.600000003973,12919.600000003973,1
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,4,28418.133333330352,15095.70000000298,13322.433333327372,-1773.2666666756077,2
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,5,30911.770833372757,7878.797916692993,15928.677083336748,8049.879166643756,2
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,6,36280.30416664419,19780.370833310608,16499.93333333358,-3280.437499977027,3
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,7,37523.1250000149,10967.641666680574,19688.38333332911,8720.741666648537,3
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,8,47118.65000009537,26113.400000035763,21005.250000059605,-5108.149999976158,4
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,3,1989.2999999523167,0.0,922.5,922.5,1
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,4,5275.262500196695,2671.422916854421,2603.839583342274,-67.58333351214719,2
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,5,7092.261071386508,1341.4621428796222,4564.76107136522,3223.2989284855976,2
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,6,13882.93708354632,4409.027916896343,9473.909166649977,5064.881249753635,3
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,7,10323.900000333786,1978.7250001430511,6753.075000166893,4774.350000023842,3
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,6,51865.0,33285.0,18580.0,-14705.0,3
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,7,36576.725,11362.1,20883.25,9521.15,3
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,8,44956.416666666664,27504.95,17451.466666666667,-10053.483333333334,4
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,9,43381.0,14562.791666666666,23620.375,9057.583333333334,4
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,10,39303.375,19394.75,19908.625,513.8750000000001,5
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,3,20690.300000190735,0.0,16191.300000190735,16191.300000190735,1
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,4,16902.799999952316,8755.616666674614,8147.183333277702,-608.4333333969116,2
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,5,17058.59249996841,3357.089166650176,9943.919999972979,6586.830833322803,2
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,6,21386.45416661228,12029.908333297819,9356.54583331446,-2673.3624999833605,3
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,7,24779.100000023842,7108.0,14238.400000095367,7130.400000095367,3
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,3,22402.0,0.0,6733.5,6733.5,1
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,4,32268.5,25473.75,6794.75,-18679.0,2
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,5,35428.5625,12210.375,18283.5,6073.125,2
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,6,32374.958333333332,16181.291666666666,16193.666666666668,12.375,3
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,7,36822.27777777778,6374.666666666667,24590.05555555556,18215.38888888889,3
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,8,43543.63333333333,19436.5,24107.13333333333,4670.633333333333,4
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,9,66790.0,22263.0,38564.0,16301.0,4
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,3,26101.066666722298,0.0,19710.566666841507,19710.566666841507,1
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,4,18845.43333329757,13669.466666678587,5175.9666666189805,-8493.500000059606,2
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,5,18417.880000033972,4257.2266667604445,8318.613333281379,4061.3866665209334,2
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,6,24686.458333391074,11399.12500002856,13287.333333362514,1888.2083333339542,3
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,7,32310.833928616452,10245.798214308918,16613.54464286832,6367.7464285594015,3
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,8,29037.599999897182,15561.54999992624,13476.049999970943,-2085.4999999552965,4
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,9,36719.81999976337,11859.959999904037,20690.829999882728,8830.869999978691,4
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,10,43339.100000005215,21365.10000000149,21974.000000003725,608.9000000022352,5
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,3,8679.299999982119,0.0,3242.5,3242.5,1
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,4,10239.699999988079,5437.0999999940395,4802.5999999940395,-634.5,2
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,5,36815.500000039734,9420.650000015894,18853.96666670839,9433.316666692495,2
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,6,28273.935416656237,15506.041666677842,12767.893749978393,-2738.147916699449,3
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,7,26747.17500001813,8933.202083319426,13430.002083354939,4496.800000035514,3
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,8,27669.333333426053,17998.011111173368,9671.322222252687,-8326.68888892068,4
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,9,32299.10000014305,11826.300000190735,14401.899999976158,2575.5999997854233,4
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,3,17474.75,0.0,12063.25,12063.25,1
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,4,15926.88888888889,9774.27777777778,6152.611111111112,-3621.6666666666665,2
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,5,21552.166666666668,5162.333333333333,12708.666666666666,7546.333333333333,2
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,6,14792.666666666666,7169.0,7623.666666666667,454.6666666666667,3
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,7,25983.72222222222,10555.944444444443,13013.11111111111,2457.1666666666665,3
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,8,14610.0,6090.0,8520.0,2430.0,4
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,3,19409.222222222223,0.0,8630.444444444443,8630.444444444443,1
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,4,32754.458333333336,21307.0,11447.458333333334,-9859.541666666666,2
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,5,42393.025,6999.85,17154.1,10154.25,2
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,6,40114.77777777778,25032.666666666668,15082.111111111111,-9950.555555555555,3
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,7,37983.0,18207.0,13029.0,-5178.0,3
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,8,39561.0,17069.0,22492.0,5423.0,4
A489K1IFOM4JW,prim,10-2,10.0,2000.0,4,19995.0,14363.0,5632.0,-8731.0,2
A489K1IFOM4JW,prim,10-2,10.0,2000.0,5,21689.925,4026.675,11505.15,7478.475,2
A489K1IFOM4JW,prim,10-2,10.0,2000.0,6,24327.650793650795,14960.555555555555,9367.095238095239,-5593.460317460317,3
A489K1IFOM4JW,prim,10-2,10.0,2000.0,7,28305.25,8946.75,15008.583333333334,6061.833333333333,3
A489K1IFOM4JW,prim,10-2,10.0,2000.0,8,28956.0625,16763.5625,12192.5,-4571.0625,4
A489K1IFOM4JW,prim,10-2,10.0,2000.0,9,31300.0,12912.0,14712.0,1800.0,4
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,4,8163.100000023842,4862.600000023842,3300.5,-1562.1000000238419,2
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,5,10932.600000083447,4219.75,4019.9500000476837,-199.79999995231628,2
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,6,15642.249999920528,8195.533333321413,7446.716666599115,-748.8166667222977,3
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,7,13724.424999962252,4006.9416666328907,7613.241666684547,3606.3000000516577,3
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,8,15487.430000001192,9300.760000002385,6186.669999998808,-3114.0900000035763,4
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,9,17537.325000047684,6634.450000017881,9072.725000023842,2438.2750000059605,4
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,10,16965.49999976158,9995.599999785423,6969.899999976158,-3025.699999809265,5
A55MEA9LQASZH,rec,10-2,10.0,2000.0,3,40514.150000333786,0.0,34252.35000014305,34252.35000014305,1
A55MEA9LQASZH,rec,10-2,10.0,2000.0,4,35467.500000062086,23641.572222285802,11825.927777776285,-11815.644444509511,2
A55MEA9LQASZH,rec,10-2,10.0,2000.0,5,40715.494444424905,8929.349999965894,22712.672222392426,13783.322222426534,2
A55MEA9LQASZH,rec,10-2,10.0,2000.0,6,30820.837499890476,18142.587499989197,12678.24999990128,-5464.337500087917,3
A55MEA9LQASZH,rec,10-2,10.0,2000.0,7,43016.89166684821,11576.79375003775,23982.51666695997,12405.722916922221,3
A55MEA9LQASZH,rec,10-2,10.0,2000.0,8,34872.65000016615,20231.77499999851,14640.875000167638,-5590.899999830872,4
A55MEA9LQASZH,rec,10-2,10.0,2000.0,9,42192.49999984105,18671.43333339691,18951.583333094917,280.14999969800306,4
